sample_id,subject_id,gesture_id,video_path,viewpoint,performer_handedness,background_id,num_frames,fps
U01_G19_V12,U01,G19,videos/User_01/Gesture_19/U01_G19_V12.mp4,allo,dual,B02,136,58.68
U01_G20_V01,U01,G20,videos/User_01/Gesture_20/U01_G20_V01.mp4,allo,dual,B01,176,58.51
U01_G20_V02,U01,G20,videos/User_01/Gesture_20/U01_G20_V02.mp4,allo,dual,B01,131,55.77
U01_G20_V03,U01,G20,videos/User_01/Gesture_20/U01_G20_V03.mp4,allo,dual,B01,168,58.44
U01_G20_V04,U01,G20,videos/User_01/Gesture_20/U01_G20_V04.mp4,allo,dual,B01,177,57.79
U01_G20_V05,U01,G20,videos/User_01/Gesture_20/U01_G20_V05.mp4,allo,dual,B01,168,58.63
U01_G20_V06,U01,G20,videos/User_01/Gesture_20/U01_G20_V06.mp4,allo,dual,B01,182,58.11
U01_G20_V07,U01,G20,videos/User_01/Gesture_20/U01_G20_V07.mp4,allo,dual,B02,138,56.84
U01_G20_V08,U01,G20,videos/User_01/Gesture_20/U01_G20_V08.mp4,allo,dual,B02,145,58.25
U01_G20_V09,U01,G20,videos/User_01/Gesture_20/U01_G20_V09.mp4,allo,dual,B02,162,57.09
U01_G20_V10,U01,G20,videos/User_01/Gesture_20/U01_G20_V10.mp4,allo,dual,B02,169,58.98
U01_G20_V11,U01,G20,videos/User_01/Gesture_20/U01_G20_V11.mp4,allo,dual,B02,160,58.21
U01_G20_V12,U01,G20,videos/User_01/Gesture_20/U01_G20_V12.mp4,allo,dual,B02,154,58.88
U01_G20_V13,U01,G20,videos/User_01/Gesture_20/U01_G20_V13.mp4,allo,dual,B02,153,58.82
U02_G01_V01,U02,G01,videos/User_02/Gesture_01/U02_G01_V01.mp4,allo,right,B01,152,56.86
U02_G01_V02,U02,G01,videos/User_02/Gesture_01/U02_G01_V02.mp4,allo,right,B01,143,55.74
U02_G01_V03,U02,G01,videos/User_02/Gesture_01/U02_G01_V03.mp4,allo,right,B01,128,52.96
U02_G01_V04,U02,G01,videos/User_02/Gesture_01/U02_G01_V04.mp4,allo,right,B01,142,56.08
U02_G01_V05,U02,G01,videos/User_02/Gesture_01/U02_G01_V05.mp4,allo,right,B01,142,57.21
U02_G01_V06,U02,G01,videos/User_02/Gesture_01/U02_G01_V06.mp4,allo,right,B01,160,58.21
U02_G01_V07,U02,G01,videos/User_02/Gesture_01/U02_G01_V07.mp4,allo,right,B03,150,56.84
U02_G01_V08,U02,G01,videos/User_02/Gesture_01/U02_G01_V08.mp4,allo,right,B03,145,56.89
U02_G01_V09,U02,G01,videos/User_02/Gesture_01/U02_G01_V09.mp4,allo,right,B03,144,56.08
U02_G01_V10,U02,G01,videos/User_02/Gesture_01/U02_G01_V10.mp4,allo,right,B03,143,55.85
U02_G01_V11,U02,G01,videos/User_02/Gesture_01/U02_G01_V11.mp4,allo,right,B03,147,56.5
U02_G01_V12,U02,G01,videos/User_02/Gesture_01/U02_G01_V12.mp4,allo,right,B03,147,56.18
U02_G01_V13,U02,G01,videos/User_02/Gesture_01/U02_G01_V13.mp4,allo,right,B03,152,56.67
U02_G02_V01,U02,G02,videos/User_02/Gesture_02/U02_G02_V01.mp4,allo,right,B01,148,59.23
U02_G02_V02,U02,G02,videos/User_02/Gesture_02/U02_G02_V02.mp4,allo,right,B01,144,56.13
U02_G02_V03,U02,G02,videos/User_02/Gesture_02/U02_G02_V03.mp4,allo,right,B01,151,59.24
U02_G02_V04,U02,G02,videos/User_02/Gesture_02/U02_G02_V04.mp4,allo,right,B01,144,56.13
U02_G02_V05,U02,G02,videos/User_02/Gesture_02/U02_G02_V05.mp4,allo,right,B01,139,54.87
U02_G02_V06,U02,G02,videos/User_02/Gesture_02/U02_G02_V06.mp4,allo,right,B01,152,59.78
U02_G02_V07,U02,G02,videos/User_02/Gesture_02/U02_G02_V07.mp4,allo,right,B03,145,55.79
U02_G02_V08,U02,G02,videos/User_02/Gesture_02/U02_G02_V08.mp4,allo,right,B03,144,55.77
U02_G02_V09,U02,G02,videos/User_02/Gesture_02/U02_G02_V09.mp4,allo,right,B03,140,55.29
U02_G02_V10,U02,G02,videos/User_02/Gesture_02/U02_G02_V10.mp4,allo,right,B03,137,55.56
U02_G02_V11,U02,G02,videos/User_02/Gesture_02/U02_G02_V11.mp4,allo,right,B03,147,57.3
U02_G02_V12,U02,G02,videos/User_02/Gesture_02/U02_G02_V12.mp4,allo,right,B03,149,57.33
U02_G03_V01,U02,G03,videos/User_02/Gesture_03/U02_G03_V01.mp4,allo,right,B01,147,60.03
U02_G03_V02,U02,G03,videos/User_02/Gesture_03/U02_G03_V02.mp4,allo,right,B01,145,56.15
U02_G03_V03,U02,G03,videos/User_02/Gesture_03/U02_G03_V03.mp4,allo,right,B01,154,59.9
U02_G03_V04,U02,G03,videos/User_02/Gesture_03/U02_G03_V04.mp4,allo,right,B01,141,56.31
U02_G03_V05,U02,G03,videos/User_02/Gesture_03/U02_G03_V05.mp4,allo,right,B01,145,56.89
U02_G03_V06,U02,G03,videos/User_02/Gesture_03/U02_G03_V06.mp4,allo,right,B01,137,54.82
U02_G03_V07,U02,G03,videos/User_02/Gesture_03/U02_G03_V07.mp4,allo,right,B01,145,56.67
U02_G03_V08,U02,G03,videos/User_02/Gesture_03/U02_G03_V08.mp4,allo,right,B01,146,58.82
U02_G03_V09,U02,G03,videos/User_02/Gesture_03/U02_G03_V09.mp4,allo,right,B03,144,56.87
U02_G03_V10,U02,G03,videos/User_02/Gesture_03/U02_G03_V10.mp4,allo,right,B03,146,56.91
U02_G03_V11,U02,G03,videos/User_02/Gesture_03/U02_G03_V11.mp4,allo,right,B03,141,55.17
U02_G03_V12,U02,G03,videos/User_02/Gesture_03/U02_G03_V12.mp4,allo,right,B03,136,55.53
U02_G03_V13,U02,G03,videos/User_02/Gesture_03/U02_G03_V13.mp4,allo,right,B03,149,58.46
U02_G03_V14,U02,G03,videos/User_02/Gesture_03/U02_G03_V14.mp4,allo,right,B03,142,56.45
U02_G03_V15,U02,G03,videos/User_02/Gesture_03/U02_G03_V15.mp4,allo,right,B03,146,57.28
U02_G04_V01,U02,G04,videos/User_02/Gesture_04/U02_G04_V01.mp4,allo,right,B01,149,58.66
U02_G04_V02,U02,G04,videos/User_02/Gesture_04/U02_G04_V02.mp4,allo,right,B01,151,58.48
U02_G04_V03,U02,G04,videos/User_02/Gesture_04/U02_G04_V03.mp4,allo,right,B01,150,58.85
U02_G04_V04,U02,G04,videos/User_02/Gesture_04/U02_G04_V04.mp4,allo,right,B01,139,55.62
U02_G04_V05,U02,G04,videos/User_02/Gesture_04/U02_G04_V05.mp4,allo,right,B01,150,57.72
U02_G04_V06,U02,G04,videos/User_02/Gesture_04/U02_G04_V06.mp4,allo,right,B01,146,56.54
U02_G04_V07,U02,G04,videos/User_02/Gesture_04/U02_G04_V07.mp4,allo,right,B03,143,54.47
U02_G04_V08,U02,G04,videos/User_02/Gesture_04/U02_G04_V08.mp4,allo,right,B03,142,55.32
U02_G04_V09,U02,G04,videos/User_02/Gesture_04/U02_G04_V09.mp4,allo,right,B03,144,57.62
U02_G04_V10,U02,G04,videos/User_02/Gesture_04/U02_G04_V10.mp4,allo,right,B03,144,57.62
U02_G04_V11,U02,G04,videos/User_02/Gesture_04/U02_G04_V11.mp4,allo,right,B03,132,55.41
U02_G04_V12,U02,G04,videos/User_02/Gesture_04/U02_G04_V12.mp4,allo,right,B03,141,55.68
U02_G05_V01,U02,G05,videos/User_02/Gesture_05/U02_G05_V01.mp4,allo,right,B01,153,60.03
U02_G05_V02,U02,G05,videos/User_02/Gesture_05/U02_G05_V02.mp4,allo,right,B01,137,56.71
U02_G05_V03,U02,G05,videos/User_02/Gesture_05/U02_G05_V03.mp4,allo,right,B01,144,56.12
U02_G05_V04,U02,G05,videos/User_02/Gesture_05/U02_G05_V04.mp4,allo,right,B01,151,59.98
U02_G05_V05,U02,G05,videos/User_02/Gesture_05/U02_G05_V05.mp4,allo,right,B01,142,56.91
U02_G05_V06,U02,G05,videos/User_02/Gesture_05/U02_G05_V06.mp4,allo,right,B01,152,59.25
U02_G05_V07,U02,G05,videos/User_02/Gesture_05/U02_G05_V07.mp4,allo,right,B03,144,56.14
U02_G05_V08,U02,G05,videos/User_02/Gesture_05/U02_G05_V08.mp4,allo,right,B03,140,57.18
U02_G05_V09,U02,G05,videos/User_02/Gesture_05/U02_G05_V09.mp4,allo,right,B03,144,56.58
U02_G05_V10,U02,G05,videos/User_02/Gesture_05/U02_G05_V10.mp4,allo,right,B03,149,58.08
U02_G05_V11,U02,G05,videos/User_02/Gesture_05/U02_G05_V11.mp4,allo,right,B03,140,54.57
U02_G05_V12,U02,G05,videos/User_02/Gesture_05/U02_G05_V12.mp4,allo,right,B03,138,54.85
U02_G05_V13,U02,G05,videos/User_02/Gesture_05/U02_G05_V13.mp4,allo,right,B03,144,55.77
U02_G06_V01,U02,G06,videos/User_02/Gesture_06/U02_G06_V01.mp4,allo,dual,B01,151,58.86
U02_G06_V02,U02,G06,videos/User_02/Gesture_06/U02_G06_V02.mp4,allo,dual,B01,149,57.83
U02_G06_V03,U02,G06,videos/User_02/Gesture_06/U02_G06_V03.mp4,allo,dual,B01,147,58.02
U02_G06_V04,U02,G06,videos/User_02/Gesture_06/U02_G06_V04.mp4,allo,dual,B01,147,58.82
U02_G06_V05,U02,G06,videos/User_02/Gesture_06/U02_G06_V05.mp4,allo,dual,B01,145,56.83
U02_G06_V06,U02,G06,videos/User_02/Gesture_06/U02_G06_V06.mp4,allo,dual,B01,144,57.62
U02_G06_V07,U02,G06,videos/User_02/Gesture_06/U02_G06_V07.mp4,allo,dual,B01,137,53.96
U02_G06_V08,U02,G06,videos/User_02/Gesture_06/U02_G06_V08.mp4,allo,dual,B03,145,55.93
U02_G06_V09,U02,G06,videos/User_02/Gesture_06/U02_G06_V09.mp4,allo,dual,B03,137,56
U02_G06_V10,U02,G06,videos/User_02/Gesture_06/U02_G06_V10.mp4,allo,dual,B03,137,54.04
U02_G06_V11,U02,G06,videos/User_02/Gesture_06/U02_G06_V11.mp4,allo,dual,B03,139,57.15
U02_G06_V12,U02,G06,videos/User_02/Gesture_06/U02_G06_V12.mp4,allo,dual,B03,133,55.06
U02_G06_V13,U02,G06,videos/User_02/Gesture_06/U02_G06_V13.mp4,allo,dual,B03,147,56.93
U02_G06_V14,U02,G06,videos/User_02/Gesture_06/U02_G06_V14.mp4,allo,dual,B03,142,55.57
U02_G07_V01,U02,G07,videos/User_02/Gesture_07/U02_G07_V01.mp4,allo,dual,B01,150,57.72
U02_G07_V02,U02,G07,videos/User_02/Gesture_07/U02_G07_V02.mp4,allo,dual,B01,156,60.03
U02_G07_V03,U02,G07,videos/User_02/Gesture_07/U02_G07_V03.mp4,allo,dual,B01,148,58.06
U02_G07_V04,U02,G07,videos/User_02/Gesture_07/U02_G07_V04.mp4,allo,dual,B01,145,57.54
U02_G07_V05,U02,G07,videos/User_02/Gesture_07/U02_G07_V05.mp4,allo,dual,B01,151,60.02
U02_G07_V06,U02,G07,videos/User_02/Gesture_07/U02_G07_V06.mp4,allo,dual,B01,135,52.84
U02_G07_V07,U02,G07,videos/User_02/Gesture_07/U02_G07_V07.mp4,allo,dual,B01,146,59.21
U02_G07_V08,U02,G07,videos/User_02/Gesture_07/U02_G07_V08.mp4,allo,dual,B01,141,55.49
U02_G07_V09,U02,G07,videos/User_02/Gesture_07/U02_G07_V09.mp4,allo,dual,B03,141,54.25
U02_G07_V10,U02,G07,videos/User_02/Gesture_07/U02_G07_V10.mp4,allo,dual,B03,143,55.74
U02_G07_V11,U02,G07,videos/User_02/Gesture_07/U02_G07_V11.mp4,allo,dual,B03,149,57.7
U02_G07_V12,U02,G07,videos/User_02/Gesture_07/U02_G07_V12.mp4,allo,dual,B03,152,57.75
U02_G07_V13,U02,G07,videos/User_02/Gesture_07/U02_G07_V13.mp4,allo,dual,B03,144,58.01
U02_G07_V14,U02,G07,videos/User_02/Gesture_07/U02_G07_V14.mp4,allo,dual,B03,140,56.02
U02_G07_V15,U02,G07,videos/User_02/Gesture_07/U02_G07_V15.mp4,allo,dual,B03,141,54.68
U02_G08_V01,U02,G08,videos/User_02/Gesture_08/U02_G08_V01.mp4,allo,right,B01,152,54.96
U02_G08_V02,U02,G08,videos/User_02/Gesture_08/U02_G08_V02.mp4,allo,right,B01,147,55.5
U02_G08_V03,U02,G08,videos/User_02/Gesture_08/U02_G08_V03.mp4,allo,right,B01,152,57.38
U02_G08_V04,U02,G08,videos/User_02/Gesture_08/U02_G08_V04.mp4,allo,right,B01,149,57.26
U02_G08_V05,U02,G08,videos/User_02/Gesture_08/U02_G08_V05.mp4,allo,right,B01,158,58.54
U02_G08_V06,U02,G08,videos/User_02/Gesture_08/U02_G08_V06.mp4,allo,right,B01,148,56.93
U02_G08_V07,U02,G08,videos/User_02/Gesture_08/U02_G08_V07.mp4,allo,right,B03,143,55.7
U02_G08_V08,U02,G08,videos/User_02/Gesture_08/U02_G08_V08.mp4,allo,right,B03,156,59.17
U02_G08_V09,U02,G08,videos/User_02/Gesture_08/U02_G08_V09.mp4,allo,right,B03,152,59.63
U02_G08_V10,U02,G08,videos/User_02/Gesture_08/U02_G08_V10.mp4,allo,right,B03,151,56.3
U02_G08_V11,U02,G08,videos/User_02/Gesture_08/U02_G08_V11.mp4,allo,right,B03,146,56.18
U02_G08_V12,U02,G08,videos/User_02/Gesture_08/U02_G08_V12.mp4,allo,right,B03,153,57.76
U02_G08_V13,U02,G08,videos/User_02/Gesture_08/U02_G08_V13.mp4,allo,right,B03,148,57.53
U02_G08_V14,U02,G08,videos/User_02/Gesture_08/U02_G08_V14.mp4,allo,right,B03,165,57.44
U02_G09_V01,U02,G09,videos/User_02/Gesture_09/U02_G09_V01.mp4,allo,right,B01,157,57.27
U02_G09_V02,U02,G09,videos/User_02/Gesture_09/U02_G09_V02.mp4,allo,right,B01,157,60.03
U02_G09_V03,U02,G09,videos/User_02/Gesture_09/U02_G09_V03.mp4,allo,right,B01,146,56.89
U02_G09_V04,U02,G09,videos/User_02/Gesture_09/U02_G09_V04.mp4,allo,right,B01,147,55.85
U02_G09_V05,U02,G09,videos/User_02/Gesture_09/U02_G09_V05.mp4,allo,right,B01,153,59.25
U02_G09_V06,U02,G09,videos/User_02/Gesture_09/U02_G09_V06.mp4,allo,right,B01,140,54.64
U02_G09_V07,U02,G09,videos/User_02/Gesture_09/U02_G09_V07.mp4,allo,right,B01,144,54.84
U02_G09_V08,U02,G09,videos/User_02/Gesture_09/U02_G09_V08.mp4,allo,right,B03,135,55.43
U02_G09_V09,U02,G09,videos/User_02/Gesture_09/U02_G09_V09.mp4,allo,right,B03,147,55.69
U02_G09_V10,U02,G09,videos/User_02/Gesture_09/U02_G09_V10.mp4,allo,right,B03,148,56.25
U02_G09_V11,U02,G09,videos/User_02/Gesture_09/U02_G09_V11.mp4,allo,right,B03,146,56.54
U02_G09_V12,U02,G09,videos/User_02/Gesture_09/U02_G09_V12.mp4,allo,right,B03,157,59.86
U02_G09_V13,U02,G09,videos/User_02/Gesture_09/U02_G09_V13.mp4,allo,right,B03,144,56.02
U02_G10_V01,U02,G10,videos/User_02/Gesture_10/U02_G10_V01.mp4,allo,right,B01,152,54.31
U02_G10_V02,U02,G10,videos/User_02/Gesture_10/U02_G10_V02.mp4,allo,right,B01,146,53.44
U02_G10_V03,U02,G10,videos/User_02/Gesture_10/U02_G10_V03.mp4,allo,right,B01,140,53.65
U02_G10_V04,U02,G10,videos/User_02/Gesture_10/U02_G10_V04.mp4,allo,right,B01,154,57.03
U02_G10_V05,U02,G10,videos/User_02/Gesture_10/U02_G10_V05.mp4,allo,right,B01,148,56.95
U02_G10_V06,U02,G10,videos/User_02/Gesture_10/U02_G10_V06.mp4,allo,right,B01,152,57.58
U02_G10_V07,U02,G10,videos/User_02/Gesture_10/U02_G10_V07.mp4,allo,right,B01,151,54.93
U02_G10_V08,U02,G10,videos/User_02/Gesture_10/U02_G10_V08.mp4,allo,right,B03,152,60.03
U02_G10_V09,U02,G10,videos/User_02/Gesture_10/U02_G10_V09.mp4,allo,right,B03,149,58.39
U02_G10_V10,U02,G10,videos/User_02/Gesture_10/U02_G10_V10.mp4,allo,right,B03,155,59.93
U02_G10_V11,U02,G10,videos/User_02/Gesture_10/U02_G10_V11.mp4,allo,right,B03,152,58.86
U02_G10_V12,U02,G10,videos/User_02/Gesture_10/U02_G10_V12.mp4,allo,right,B03,149,56.25
U02_G10_V13,U02,G10,videos/User_02/Gesture_10/U02_G10_V13.mp4,allo,right,B03,148,56.58
U02_G10_V14,U02,G10,videos/User_02/Gesture_10/U02_G10_V14.mp4,allo,right,B03,140,53.53
U02_G10_V15,U02,G10,videos/User_02/Gesture_10/U02_G10_V15.mp4,allo,right,B03,148,56.08
U02_G11_V01,U02,G11,videos/User_02/Gesture_11/U02_G11_V01.mp4,allo,right,B01,157,57.27
U02_G11_V02,U02,G11,videos/User_02/Gesture_11/U02_G11_V02.mp4,allo,right,B01,162,57.2
U02_G11_V03,U02,G11,videos/User_02/Gesture_11/U02_G11_V03.mp4,allo,right,B01,150,55.13
U02_G11_V04,U02,G11,videos/User_02/Gesture_11/U02_G11_V04.mp4,allo,right,B01,153,57.28
U02_G11_V05,U02,G11,videos/User_02/Gesture_11/U02_G11_V05.mp4,allo,right,B01,147,54.89
U02_G11_V06,U02,G11,videos/User_02/Gesture_11/U02_G11_V06.mp4,allo,right,B01,151,57.91
U02_G11_V07,U02,G11,videos/User_02/Gesture_11/U02_G11_V07.mp4,allo,right,B03,145,53.4
U02_G11_V08,U02,G11,videos/User_02/Gesture_11/U02_G11_V08.mp4,allo,right,B03,145,52.96
U02_G11_V09,U02,G11,videos/User_02/Gesture_11/U02_G11_V09.mp4,allo,right,B03,156,56.39
U02_G11_V10,U02,G11,videos/User_02/Gesture_11/U02_G11_V10.mp4,allo,right,B03,177,59.23
U02_G11_V11,U02,G11,videos/User_02/Gesture_11/U02_G11_V11.mp4,allo,right,B03,168,60.03
U02_G11_V12,U02,G11,videos/User_02/Gesture_11/U02_G11_V12.mp4,allo,right,B03,150,56.16
U02_G12_V01,U02,G12,videos/User_02/Gesture_12/U02_G12_V01.mp4,allo,right,B01,148,56.19
U02_G12_V02,U02,G12,videos/User_02/Gesture_12/U02_G12_V02.mp4,allo,right,B01,139,54.83
U02_G12_V03,U02,G12,videos/User_02/Gesture_12/U02_G12_V03.mp4,allo,right,B01,148,55.43
U02_G12_V04,U02,G12,videos/User_02/Gesture_12/U02_G12_V04.mp4,allo,right,B01,152,57.02
U02_G12_V05,U02,G12,videos/User_02/Gesture_12/U02_G12_V05.mp4,allo,right,B01,166,57.93
U02_G12_V06,U02,G12,videos/User_02/Gesture_12/U02_G12_V06.mp4,allo,right,B01,145,58.02
U02_G12_V07,U02,G12,videos/User_02/Gesture_12/U02_G12_V07.mp4,allo,right,B03,146,56.54
U02_G12_V08,U02,G12,videos/User_02/Gesture_12/U02_G12_V08.mp4,allo,right,B03,150,56.27
U02_G12_V09,U02,G12,videos/User_02/Gesture_12/U02_G12_V09.mp4,allo,right,B03,144,54.74
U02_G12_V10,U02,G12,videos/User_02/Gesture_12/U02_G12_V10.mp4,allo,right,B03,150,56.08
U02_G12_V11,U02,G12,videos/User_02/Gesture_12/U02_G12_V11.mp4,allo,right,B03,179,57.53
U02_G12_V12,U02,G12,videos/User_02/Gesture_12/U02_G12_V12.mp4,allo,right,B03,148,55.47
U02_G12_V13,U02,G12,videos/User_02/Gesture_12/U02_G12_V13.mp4,allo,right,B03,148,54.34
U02_G13_V01,U02,G13,videos/User_02/Gesture_13/U02_G13_V01.mp4,allo,right,B01,152,57.31
U02_G13_V02,U02,G13,videos/User_02/Gesture_13/U02_G13_V02.mp4,allo,right,B01,149,57.59
U02_G13_V03,U02,G13,videos/User_02/Gesture_13/U02_G13_V03.mp4,allo,right,B01,154,58.14
U02_G13_V04,U02,G13,videos/User_02/Gesture_13/U02_G13_V04.mp4,allo,right,B01,150,57.35
U02_G13_V05,U02,G13,videos/User_02/Gesture_13/U02_G13_V05.mp4,allo,right,B01,128,56.8
U02_G13_V06,U02,G13,videos/User_02/Gesture_13/U02_G13_V06.mp4,allo,right,B01,160,60.03
U02_G13_V07,U02,G13,videos/User_02/Gesture_13/U02_G13_V07.mp4,allo,right,B03,150,55.92
U02_G13_V08,U02,G13,videos/User_02/Gesture_13/U02_G13_V08.mp4,allo,right,B03,155,59.91
U02_G13_V09,U02,G13,videos/User_02/Gesture_13/U02_G13_V09.mp4,allo,right,B03,141,54.53
U02_G13_V10,U02,G13,videos/User_02/Gesture_13/U02_G13_V10.mp4,allo,right,B03,143,54.67
U02_G13_V11,U02,G13,videos/User_02/Gesture_13/U02_G13_V11.mp4,allo,right,B03,157,57.46
U02_G13_V12,U02,G13,videos/User_02/Gesture_13/U02_G13_V12.mp4,allo,right,B03,136,53.36
U02_G13_V13,U02,G13,videos/User_02/Gesture_13/U02_G13_V13.mp4,allo,right,B03,125,54.97
U02_G14_V01,U02,G14,videos/User_02/Gesture_14/U02_G14_V01.mp4,allo,right,B01,145,56.15
U02_G14_V02,U02,G14,videos/User_02/Gesture_14/U02_G14_V02.mp4,allo,right,B01,144,55.77
U02_G14_V03,U02,G14,videos/User_02/Gesture_14/U02_G14_V03.mp4,allo,right,B01,146,55.46
U02_G14_V04,U02,G14,videos/User_02/Gesture_14/U02_G14_V04.mp4,allo,right,B01,152,58.49
U02_G14_V05,U02,G14,videos/User_02/Gesture_14/U02_G14_V05.mp4,allo,right,B01,147,56.85
U02_G14_V06,U02,G14,videos/User_02/Gesture_14/U02_G14_V06.mp4,allo,right,B01,145,56.52
U02_G14_V07,U02,G14,videos/User_02/Gesture_14/U02_G14_V07.mp4,allo,right,B01,144,56.23
U02_G14_V08,U02,G14,videos/User_02/Gesture_14/U02_G14_V08.mp4,allo,right,B03,145,55.67
U02_G14_V09,U02,G14,videos/User_02/Gesture_14/U02_G14_V09.mp4,allo,right,B03,140,54.16
U02_G14_V10,U02,G14,videos/User_02/Gesture_14/U02_G14_V10.mp4,allo,right,B03,141,53.91
U02_G14_V11,U02,G14,videos/User_02/Gesture_14/U02_G14_V11.mp4,allo,right,B03,143,55.74
U02_G14_V12,U02,G14,videos/User_02/Gesture_14/U02_G14_V12.mp4,allo,right,B03,131,51.26
U02_G14_V13,U02,G14,videos/User_02/Gesture_14/U02_G14_V13.mp4,allo,right,B03,139,54.12
U02_G14_V14,U02,G14,videos/User_02/Gesture_14/U02_G14_V14.mp4,allo,right,B03,137,54.82
U02_G14_V15,U02,G14,videos/User_02/Gesture_14/U02_G14_V15.mp4,allo,right,B03,134,52.84
U02_G15_V01,U02,G15,videos/User_02/Gesture_15/U02_G15_V01.mp4,allo,right,B01,144,55.32
U02_G15_V02,U02,G15,videos/User_02/Gesture_15/U02_G15_V02.mp4,allo,right,B01,138,55.9
U02_G15_V03,U02,G15,videos/User_02/Gesture_15/U02_G15_V03.mp4,allo,right,B01,154,57.06
U02_G15_V04,U02,G15,videos/User_02/Gesture_15/U02_G15_V04.mp4,allo,right,B01,135,57.31
U02_G15_V05,U02,G15,videos/User_02/Gesture_15/U02_G15_V05.mp4,allo,right,B01,129,51.14
U02_G15_V06,U02,G15,videos/User_02/Gesture_15/U02_G15_V06.mp4,allo,right,B01,120,55.77
U02_G15_V07,U02,G15,videos/User_02/Gesture_15/U02_G15_V07.mp4,allo,right,B03,150,56.94
U02_G15_V08,U02,G15,videos/User_02/Gesture_15/U02_G15_V08.mp4,allo,right,B03,128,54.11
U02_G15_V09,U02,G15,videos/User_02/Gesture_15/U02_G15_V09.mp4,allo,right,B03,148,55.78
U02_G15_V10,U02,G15,videos/User_02/Gesture_15/U02_G15_V10.mp4,allo,right,B03,141,54.79
U02_G15_V11,U02,G15,videos/User_02/Gesture_15/U02_G15_V11.mp4,allo,right,B03,139,53.48
U02_G15_V12,U02,G15,videos/User_02/Gesture_15/U02_G15_V12.mp4,allo,right,B03,148,58.06
U02_G16_V01,U02,G16,videos/User_02/Gesture_16/U02_G16_V01.mp4,allo,right,B01,148,56.95
U02_G16_V02,U02,G16,videos/User_02/Gesture_16/U02_G16_V02.mp4,allo,right,B01,146,56.18
U02_G16_V03,U02,G16,videos/User_02/Gesture_16/U02_G16_V03.mp4,allo,right,B01,151,57.01
U02_G16_V04,U02,G16,videos/User_02/Gesture_16/U02_G16_V04.mp4,allo,right,B01,151,57.37
U02_G16_V05,U02,G16,videos/User_02/Gesture_16/U02_G16_V05.mp4,allo,right,B01,148,56.23
U02_G16_V06,U02,G16,videos/User_02/Gesture_16/U02_G16_V06.mp4,allo,right,B01,148,56.95
U02_G16_V07,U02,G16,videos/User_02/Gesture_16/U02_G16_V07.mp4,allo,right,B01,145,55.48
U02_G16_V08,U02,G16,videos/User_02/Gesture_16/U02_G16_V08.mp4,allo,right,B03,130,52.02
U02_G16_V09,U02,G16,videos/User_02/Gesture_16/U02_G16_V09.mp4,allo,right,B03,151,59.31
U02_G16_V10,U02,G16,videos/User_02/Gesture_16/U02_G16_V10.mp4,allo,right,B03,142,54.63
U02_G16_V11,U02,G16,videos/User_02/Gesture_16/U02_G16_V11.mp4,allo,right,B03,142,55.08
U02_G16_V12,U02,G16,videos/User_02/Gesture_16/U02_G16_V12.mp4,allo,right,B03,132,56.6
U02_G16_V13,U02,G16,videos/User_02/Gesture_16/U02_G16_V13.mp4,allo,right,B03,147,57.29
U02_G17_V01,U02,G17,videos/User_02/Gesture_17/U02_G17_V01.mp4,allo,right,B01,157,58.32
U02_G17_V02,U02,G17,videos/User_02/Gesture_17/U02_G17_V02.mp4,allo,right,B01,157,58.9
U02_G17_V03,U02,G17,videos/User_02/Gesture_17/U02_G17_V03.mp4,allo,right,B01,144,54.88
U02_G17_V04,U02,G17,videos/User_02/Gesture_17/U02_G17_V04.mp4,allo,right,B01,144,56.13
U02_G17_V05,U02,G17,videos/User_02/Gesture_17/U02_G17_V05.mp4,allo,right,B01,145,56.82
U02_G17_V06,U02,G17,videos/User_02/Gesture_17/U02_G17_V06.mp4,allo,right,B01,132,55.6
U02_G17_V07,U02,G17,videos/User_02/Gesture_17/U02_G17_V07.mp4,allo,right,B03,156,58.53
U02_G17_V08,U02,G17,videos/User_02/Gesture_17/U02_G17_V08.mp4,allo,right,B03,139,57.34
U02_G17_V09,U02,G17,videos/User_02/Gesture_17/U02_G17_V09.mp4,allo,right,B03,140,55.29
U02_G17_V10,U02,G17,videos/User_02/Gesture_17/U02_G17_V10.mp4,allo,right,B03,139,54.16
U02_G17_V11,U02,G17,videos/User_02/Gesture_17/U02_G17_V11.mp4,allo,right,B03,137,53.89
U02_G17_V12,U02,G17,videos/User_02/Gesture_17/U02_G17_V12.mp4,allo,right,B03,144,56.13
U02_G17_V13,U02,G17,videos/User_02/Gesture_17/U02_G17_V13.mp4,allo,right,B03,140,55.77
U02_G18_V01,U02,G18,videos/User_02/Gesture_18/U02_G18_V01.mp4,allo,dual,B01,147,56.88
U02_G18_V02,U02,G18,videos/User_02/Gesture_18/U02_G18_V02.mp4,allo,dual,B01,143,54.67
U02_G18_V03,U02,G18,videos/User_02/Gesture_18/U02_G18_V03.mp4,allo,dual,B01,147,56.56
U02_G18_V04,U02,G18,videos/User_02/Gesture_18/U02_G18_V04.mp4,allo,dual,B01,147,56.54
U02_G18_V05,U02,G18,videos/User_02/Gesture_18/U02_G18_V05.mp4,allo,dual,B01,146,56.91
U02_G18_V06,U02,G18,videos/User_02/Gesture_18/U02_G18_V06.mp4,allo,dual,B01,146,56.63
U02_G18_V07,U02,G18,videos/User_02/Gesture_18/U02_G18_V07.mp4,allo,dual,B01,143,57.48
